,idSolicitudLista,txOrganizacionPolitica,numLista,numCandidatos,txDescUbigeo,idOrganizacionPolitica,txDepartamento,txProvincia,txDistrito,idTipoEleccion,numTotalCandidatoHombre,numTotalCandidatoMujer,fgTieneAccesitario,numTotalAccesitarios,numTotalObligatorios,txTipoEleccion
5408,4205,MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD,1,8,OCUCAJE - ICA - ICA,2244,ICA,ICA,OCUCAJE,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
5409,11567,SUMATE,1,8,BULDIBUYO - PATAZ - LA LIBERTAD,67,LA LIBERTAD,PATAZ,BULDIBUYO,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
5410,12080,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,7,AUCALLAMA - HUARAL - LIMA,2173,LIMA,HUARAL,AUCALLAMA,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
5411,12085,MOVIMIENTO REGIONAL EL MAICITO,1,7,NEPEÑA - SANTA - ANCASH,2245,ANCASH,SANTA,NEPEÑA,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
5412,11557,SUMATE,1,8,CHICAMA - ASCOPE - LA LIBERTAD,67,LA LIBERTAD,ASCOPE,CHICAMA,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
5413,8362,PARTIDO MORADO,1,8,SANTO DOMINGO DE LA CAPILLA - CUTERVO - CAJAMARCA,2840,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
5414,11543,SUMATE,1,12,HUANCHACO - TRUJILLO - LA LIBERTAD,67,LA LIBERTAD,TRUJILLO,HUANCHACO,6,6,6,SI,2,10,MUNICIPAL DISTRITAL
5415,8312,PARTIDO MORADO,1,8,POMAHUACA - JAEN - CAJAMARCA,2840,CAJAMARCA,JAEN,POMAHUACA,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
5416,12087,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,1,9,SINA - SAN ANTONIO DE PUTINA - PUNO,2702,PUNO,SAN ANTONIO DE PUTINA,SINA,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
5417,9316,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1,8,PAMPA HERMOSA - UCAYALI - LORETO,2874,LORETO,UCAYALI,PAMPA HERMOSA,6,3,5,SI,2,6,MUNICIPAL DISTRITAL
5418,11120,FE EN EL PERU,1,12,SAN JUAN BAUTISTA - MAYNAS - LORETO,2898,LORETO,MAYNAS,SAN JUAN BAUTISTA,6,7,5,NO,0,12,MUNICIPAL DISTRITAL
5419,12075,PARTIDO DEMOCRATICO SOMOS PERU,1,8,CHOCOPE - ASCOPE - LA LIBERTAD,14,LA LIBERTAD,ASCOPE,CHOCOPE,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
5420,12096,FE EN EL PERU,1,6,TROMPETEROS - LORETO - LORETO,2898,LORETO,LORETO,TROMPETEROS,6,4,2,NO,0,6,MUNICIPAL DISTRITAL
5421,12088,MOVIMIENTO REGIONAL EL MAICITO,1,14,NUEVO CHIMBOTE - SANTA - ANCASH,2245,ANCASH,SANTA,NUEVO CHIMBOTE,6,7,7,SI,2,12,MUNICIPAL DISTRITAL
5422,10006,PARTIDO MORADO,1,12,SAN ISIDRO - LIMA - LIMA,2840,LIMA,LIMA,SAN ISIDRO,6,7,5,SI,2,10,MUNICIPAL DISTRITAL
5423,9987,PARTIDO MORADO,1,17,LOS OLIVOS - LIMA - LIMA,2840,LIMA,LIMA,LOS OLIVOS,6,9,8,SI,3,14,MUNICIPAL DISTRITAL
5424,12102,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,1,9,CORANI - CARABAYA - PUNO,2702,PUNO,CARABAYA,CORANI,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
5425,5289,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1,9,PADRE MARQUEZ - UCAYALI - LORETO,2874,LORETO,UCAYALI,PADRE MARQUEZ,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
5426,9986,PARTIDO MORADO,1,15,LA VICTORIA - LIMA - LIMA,2840,LIMA,LIMA,LA VICTORIA,6,8,7,SI,3,12,MUNICIPAL DISTRITAL
5427,5246,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1,10,SARAYACU - UCAYALI - LORETO,2874,LORETO,UCAYALI,SARAYACU,6,6,4,SI,4,6,MUNICIPAL DISTRITAL
5428,9668,PARTIDO MORADO,1,16,COMAS - LIMA - LIMA,2840,LIMA,LIMA,COMAS,6,8,8,NO,0,16,MUNICIPAL DISTRITAL
5429,4226,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1,9,ALTO NANAY - MAYNAS - LORETO,2874,LORETO,MAYNAS,ALTO NANAY,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
5430,12108,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,1,7,CRUCERO - CARABAYA - PUNO,2702,PUNO,CARABAYA,CRUCERO,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
5431,3958,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1,7,JEBEROS - ALTO AMAZONAS - LORETO,2874,LORETO,ALTO AMAZONAS,JEBEROS,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
5432,9725,PARTIDO MORADO,2,16,COMAS - LIMA - LIMA,2840,LIMA,LIMA,COMAS,6,9,7,NO,0,16,MUNICIPAL DISTRITAL
5433,23,PARTIDO FRENTE DE LA ESPERANZA 2021,1,18,SAN JUAN DE LURIGANCHO - LIMA - LIMA,2857,LIMA,LIMA,SAN JUAN DE LURIGANCHO,6,10,8,SI,2,16,MUNICIPAL DISTRITAL
5434,214,PARTIDO FRENTE DE LA ESPERANZA 2021,1,12,LINCE - LIMA - LIMA,2857,LIMA,LIMA,LINCE,6,7,5,SI,2,10,MUNICIPAL DISTRITAL
5435,12072,RENOVACION POPULAR,1,11,PANGOA - SATIPO - JUNIN,22,JUNIN,SATIPO,PANGOA,6,6,5,SI,1,10,MUNICIPAL DISTRITAL
5436,10024,PARTIDO MORADO,1,19,SAN MARTIN DE PORRES - LIMA - LIMA,2840,LIMA,LIMA,SAN MARTIN DE PORRES,6,10,9,SI,3,16,MUNICIPAL DISTRITAL
5437,3444,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1,10,TORRES CAUSANA - MAYNAS - LORETO,2874,LORETO,MAYNAS,TORRES CAUSANA,6,5,5,SI,4,6,MUNICIPAL DISTRITAL
5438,2873,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1,7,YAVARI - MARISCAL RAMON CASTILLA - LORETO,2874,LORETO,MARISCAL RAMON CASTILLA,YAVARI,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
5439,237,PARTIDO FRENTE DE LA ESPERANZA 2021,1,12,SAN LUIS - LIMA - LIMA,2857,LIMA,LIMA,SAN LUIS,6,7,5,SI,2,10,MUNICIPAL DISTRITAL
5440,2467,ACCION POPULAR,1,8,SANTA ROSA - CHICLAYO - LAMBAYEQUE,4,LAMBAYEQUE,CHICLAYO,SANTA ROSA,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
5441,5437,ALIANZA GOBIERNO UNIDAD Y ACCION,1,10,BUENA VISTA ALTA - CASMA - ANCASH,2856,ANCASH,CASMA,BUENA VISTA ALTA,6,6,4,SI,4,6,MUNICIPAL DISTRITAL
5442,1737,ACCION POPULAR,1,6,AMOTAPE - PAITA - PIURA,4,PIURA,PAITA,AMOTAPE,6,3,3,NO,0,6,MUNICIPAL DISTRITAL
5443,243,PARTIDO FRENTE DE LA ESPERANZA 2021,1,24,LOS OLIVOS - LIMA - LIMA,2857,LIMA,LIMA,LOS OLIVOS,6,13,11,SI,10,14,MUNICIPAL DISTRITAL
5444,2778,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1,7,SAN PABLO - MARISCAL RAMON CASTILLA - LORETO,2874,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
5445,251,PARTIDO FRENTE DE LA ESPERANZA 2021,1,12,JESUS MARIA - LIMA - LIMA,2857,LIMA,LIMA,JESUS MARIA,6,7,5,SI,2,10,MUNICIPAL DISTRITAL
5446,265,PARTIDO FRENTE DE LA ESPERANZA 2021,1,12,SURQUILLO - LIMA - LIMA,2857,LIMA,LIMA,SURQUILLO,6,6,6,SI,2,10,MUNICIPAL DISTRITAL
5447,2689,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1,10,PEBAS - MARISCAL RAMON CASTILLA - LORETO,2874,LORETO,MARISCAL RAMON CASTILLA,PEBAS,6,6,4,SI,4,6,MUNICIPAL DISTRITAL
5448,9841,PARTIDO MORADO,1,16,CHORRILLOS - LIMA - LIMA,2840,LIMA,LIMA,CHORRILLOS,6,8,8,SI,2,14,MUNICIPAL DISTRITAL
5449,12119,PARTIDO MORADO,1,7,TAMBURCO - ABANCAY - APURIMAC,2840,APURIMAC,ABANCAY,TAMBURCO,6,3,4,SI,1,6,MUNICIPAL DISTRITAL
5450,2337,ACCION POPULAR,1,7,CHONGOYAPE - CHICLAYO - LAMBAYEQUE,4,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
5451,10018,PARTIDO MORADO,1,16,SAN JUAN DE MIRAFLORES - LIMA - LIMA,2840,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,9,7,SI,2,14,MUNICIPAL DISTRITAL
5452,278,PARTIDO FRENTE DE LA ESPERANZA 2021,1,18,VILLA MARIA DEL TRIUNFO - LIMA - LIMA,2857,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,6,10,8,SI,4,14,MUNICIPAL DISTRITAL
5453,2059,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1,8,URARINAS - LORETO - LORETO,2874,LORETO,LORETO,URARINAS,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
5454,341,PARTIDO FRENTE DE LA ESPERANZA 2021,1,18,LURIGANCHO - LIMA - LIMA,2857,LIMA,LIMA,LURIGANCHO,6,9,9,SI,6,12,MUNICIPAL DISTRITAL
5455,287,PARTIDO FRENTE DE LA ESPERANZA 2021,1,14,SAN MIGUEL - LIMA - LIMA,2857,LIMA,LIMA,SAN MIGUEL,6,8,6,SI,2,12,MUNICIPAL DISTRITAL
5456,10019,PARTIDO MORADO,2,17,SAN JUAN DE MIRAFLORES - LIMA - LIMA,2840,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,8,9,SI,3,14,MUNICIPAL DISTRITAL
5457,340,PARTIDO FRENTE DE LA ESPERANZA 2021,1,19,COMAS - LIMA - LIMA,2857,LIMA,LIMA,COMAS,6,9,10,SI,3,16,MUNICIPAL DISTRITAL
5458,1634,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1,8,SOPLIN - REQUENA - LORETO,2874,LORETO,REQUENA,SOPLIN,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
5459,9979,PARTIDO MORADO,1,10,JESUS MARIA - LIMA - LIMA,2840,LIMA,LIMA,JESUS MARIA,6,5,5,NO,0,10,MUNICIPAL DISTRITAL
5460,12127,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,1,7,ITUATA - CARABAYA - PUNO,2702,PUNO,CARABAYA,ITUATA,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
5461,294,PARTIDO FRENTE DE LA ESPERANZA 2021,1,14,ANCON - LIMA - LIMA,2857,LIMA,LIMA,ANCON,6,7,7,SI,4,10,MUNICIPAL DISTRITAL
5462,300,PARTIDO FRENTE DE LA ESPERANZA 2021,1,18,VILLA EL SALVADOR - LIMA - LIMA,2857,LIMA,LIMA,VILLA EL SALVADOR,6,10,8,SI,4,14,MUNICIPAL DISTRITAL
5463,1629,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1,9,MAQUIA - REQUENA - LORETO,2874,LORETO,REQUENA,MAQUIA,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
5464,9980,PARTIDO MORADO,2,11,JESUS MARIA - LIMA - LIMA,2840,LIMA,LIMA,JESUS MARIA,6,6,5,SI,1,10,MUNICIPAL DISTRITAL
5465,12124,PARTIDO POLITICO NACIONAL PERU LIBRE,1,11,TARACO - HUANCANE - PUNO,2218,PUNO,HUANCANE,TARACO,6,6,5,SI,5,6,MUNICIPAL DISTRITAL
5466,313,PARTIDO FRENTE DE LA ESPERANZA 2021,1,13,BREÑA - LIMA - LIMA,2857,LIMA,LIMA,BREÑA,6,7,6,SI,3,10,MUNICIPAL DISTRITAL
5467,324,PARTIDO FRENTE DE LA ESPERANZA 2021,1,14,SAN BORJA - LIMA - LIMA,2857,LIMA,LIMA,SAN BORJA,6,8,6,SI,2,12,MUNICIPAL DISTRITAL
5468,1620,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1,8,SAQUENA - REQUENA - LORETO,2874,LORETO,REQUENA,SAQUENA,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
5469,330,PARTIDO FRENTE DE LA ESPERANZA 2021,1,11,SAN ISIDRO - LIMA - LIMA,2857,LIMA,LIMA,SAN ISIDRO,6,6,5,SI,1,10,MUNICIPAL DISTRITAL
5470,12131,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,1,6,OLLACHEA - CARABAYA - PUNO,2702,PUNO,CARABAYA,OLLACHEA,6,4,2,NO,0,6,MUNICIPAL DISTRITAL
5471,332,PARTIDO FRENTE DE LA ESPERANZA 2021,1,18,CHORRILLOS - LIMA - LIMA,2857,LIMA,LIMA,CHORRILLOS,6,9,9,SI,4,14,MUNICIPAL DISTRITAL
5472,334,PARTIDO FRENTE DE LA ESPERANZA 2021,1,8,PUNTA NEGRA - LIMA - LIMA,2857,LIMA,LIMA,PUNTA NEGRA,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
5473,335,PARTIDO FRENTE DE LA ESPERANZA 2021,1,11,SANTA ROSA - LIMA - LIMA,2857,LIMA,LIMA,SANTA ROSA,6,6,5,SI,3,8,MUNICIPAL DISTRITAL
5474,336,PARTIDO FRENTE DE LA ESPERANZA 2021,1,12,MAGDALENA DEL MAR - LIMA - LIMA,2857,LIMA,LIMA,MAGDALENA DEL MAR,6,7,5,SI,2,10,MUNICIPAL DISTRITAL
5475,4399,MOVIMIENTO REGIONAL AGUA,1,11,AYAVI - HUAYTARA - HUANCAVELICA,2681,HUANCAVELICA,HUAYTARA,AYAVI,6,6,5,SI,5,6,MUNICIPAL DISTRITAL
5476,337,PARTIDO FRENTE DE LA ESPERANZA 2021,1,10,PUCUSANA - LIMA - LIMA,2857,LIMA,LIMA,PUCUSANA,6,6,4,SI,4,6,MUNICIPAL DISTRITAL
5477,338,PARTIDO FRENTE DE LA ESPERANZA 2021,1,14,LURIN - LIMA - LIMA,2857,LIMA,LIMA,LURIN,6,8,6,SI,4,10,MUNICIPAL DISTRITAL
5478,585,PARTIDO FRENTE DE LA ESPERANZA 2021,1,11,LOS CHANKAS - CHINCHEROS - APURIMAC,2857,APURIMAC,CHINCHEROS,LOS CHANKAS,6,6,5,SI,5,6,MUNICIPAL DISTRITAL
5479,11970,PARTIDO MORADO,1,15,LURIGANCHO - LIMA - LIMA,2840,LIMA,LIMA,LURIGANCHO,6,8,7,SI,3,12,MUNICIPAL DISTRITAL
5480,590,PARTIDO FRENTE DE LA ESPERANZA 2021,1,16,EL AGUSTINO - LIMA - LIMA,2857,LIMA,LIMA,EL AGUSTINO,6,8,8,SI,4,12,MUNICIPAL DISTRITAL
5481,603,PARTIDO FRENTE DE LA ESPERANZA 2021,1,14,LA VICTORIA - LIMA - LIMA,2857,LIMA,LIMA,LA VICTORIA,6,8,6,SI,2,12,MUNICIPAL DISTRITAL
5482,1155,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1,9,BALSAPUERTO - ALTO AMAZONAS - LORETO,2874,LORETO,ALTO AMAZONAS,BALSAPUERTO,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
5483,614,PARTIDO FRENTE DE LA ESPERANZA 2021,1,10,BARRANCO - LIMA - LIMA,2857,LIMA,LIMA,BARRANCO,6,6,4,SI,2,8,MUNICIPAL DISTRITAL
5484,636,PARTIDO FRENTE DE LA ESPERANZA 2021,1,8,ANDARAPA - ANDAHUAYLAS - APURIMAC,2857,APURIMAC,ANDAHUAYLAS,ANDARAPA,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
5485,12136,ACCION POPULAR,1,8,INCAHUASI - FERREÑAFE - LAMBAYEQUE,4,LAMBAYEQUE,FERREÑAFE,INCAHUASI,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
5486,647,PARTIDO FRENTE DE LA ESPERANZA 2021,1,8,CHIARA - ANDAHUAYLAS - APURIMAC,2857,APURIMAC,ANDAHUAYLAS,CHIARA,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
5487,12128,MOVIMIENTO REGIONAL AGUA,1,12,LOS MOROCHUCOS - CANGALLO - AYACUCHO,2861,AYACUCHO,CANGALLO,LOS MOROCHUCOS,6,7,5,SI,6,6,MUNICIPAL DISTRITAL
5488,1044,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1,9,TENIENTE CESAR LOPEZ ROJAS - ALTO AMAZONAS - LORETO,2874,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
5489,652,PARTIDO FRENTE DE LA ESPERANZA 2021,1,9,HUANCARAMA - ANDAHUAYLAS - APURIMAC,2857,APURIMAC,ANDAHUAYLAS,HUANCARAMA,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
5490,10004,PARTIDO MORADO,1,13,SAN BORJA - LIMA - LIMA,2840,LIMA,LIMA,SAN BORJA,6,7,6,SI,1,12,MUNICIPAL DISTRITAL
5491,11197,REGION PARA TODOS,1,8,CANCHAQUE - HUANCABAMBA - PIURA,1411,PIURA,HUANCABAMBA,CANCHAQUE,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
5492,708,PARTIDO FRENTE DE LA ESPERANZA 2021,1,18,SANTIAGO DE SURCO - LIMA - LIMA,2857,LIMA,LIMA,SANTIAGO DE SURCO,6,10,8,SI,4,14,MUNICIPAL DISTRITAL
5493,11201,REGION PARA TODOS,1,10,EL CARMEN DE LA FRONTERA - HUANCABAMBA - PIURA,1411,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,6,6,4,SI,4,6,MUNICIPAL DISTRITAL
5494,943,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1,12,LAGUNAS - ALTO AMAZONAS - LORETO,2874,LORETO,ALTO AMAZONAS,LAGUNAS,6,7,5,SI,6,6,MUNICIPAL DISTRITAL
5495,9835,PARTIDO MORADO,1,9,CHACLACAYO - LIMA - LIMA,2840,LIMA,LIMA,CHACLACAYO,6,5,4,SI,1,8,MUNICIPAL DISTRITAL
5496,11286,REGION PARA TODOS,1,10,HUARMACA - HUANCABAMBA - PIURA,1411,PIURA,HUANCABAMBA,HUARMACA,6,6,4,SI,2,8,MUNICIPAL DISTRITAL
5497,11350,REGION PARA TODOS,1,9,SAN MIGUEL DE EL FAIQUE - HUANCABAMBA - PIURA,1411,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
5498,3226,FUERZA POPULAR,1,14,VILLA EL SALVADOR - LIMA - LIMA,1366,LIMA,LIMA,VILLA EL SALVADOR,6,8,6,NO,0,14,MUNICIPAL DISTRITAL
5499,12141,PARTIDO DEMOCRATICO SOMOS PERU,1,6,HUANGASCAR - YAUYOS - LIMA,14,LIMA,YAUYOS,HUANGASCAR,6,3,3,NO,0,6,MUNICIPAL DISTRITAL
5500,9824,PARTIDO MORADO,1,16,CARABAYLLO - LIMA - LIMA,2840,LIMA,LIMA,CARABAYLLO,6,9,7,SI,2,14,MUNICIPAL DISTRITAL
5501,3253,FUERZA POPULAR,1,13,MAGDALENA DEL MAR - LIMA - LIMA,1366,LIMA,LIMA,MAGDALENA DEL MAR,6,7,6,SI,3,10,MUNICIPAL DISTRITAL
5502,3267,FUERZA POPULAR,1,15,SANTA ANITA - LIMA - LIMA,1366,LIMA,LIMA,SANTA ANITA,6,8,7,SI,3,12,MUNICIPAL DISTRITAL
5503,12146,PARTIDO MORADO,1,14,PACHACAMAC - LIMA - LIMA,2840,LIMA,LIMA,PACHACAMAC,6,8,6,SI,2,12,MUNICIPAL DISTRITAL
5504,12132,PARTIDO POLITICO NACIONAL PERU LIBRE,1,11,PUSI - HUANCANE - PUNO,2218,PUNO,HUANCANE,PUSI,6,6,5,SI,5,6,MUNICIPAL DISTRITAL
5505,2378,ACCION POPULAR,1,6,PATAPO - CHICLAYO - LAMBAYEQUE,4,LAMBAYEQUE,CHICLAYO,PATAPO,6,4,2,NO,0,6,MUNICIPAL DISTRITAL
5506,309,PARTIDO FRENTE DE LA ESPERANZA 2021,1,15,SANTA ANITA - LIMA - LIMA,2857,LIMA,LIMA,SANTA ANITA,6,8,7,SI,3,12,MUNICIPAL DISTRITAL
5507,2392,ACCION POPULAR,1,8,PICSI - CHICLAYO - LAMBAYEQUE,4,LAMBAYEQUE,CHICLAYO,PICSI,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
5508,12144,PARTIDO PATRIOTICO DEL PERU,1,15,LA VICTORIA - LIMA - LIMA,2869,LIMA,LIMA,LA VICTORIA,6,8,7,SI,3,12,MUNICIPAL DISTRITAL
5509,3284,FUERZA POPULAR,1,12,LURIGANCHO - LIMA - LIMA,1366,LIMA,LIMA,LURIGANCHO,6,7,5,NO,0,12,MUNICIPAL DISTRITAL
5510,3262,FUERZA POPULAR,1,14,BREÑA - LIMA - LIMA,1366,LIMA,LIMA,BREÑA,6,7,7,SI,4,10,MUNICIPAL DISTRITAL
5511,3304,FUERZA POPULAR,1,17,CARABAYLLO - LIMA - LIMA,1366,LIMA,LIMA,CARABAYLLO,6,8,9,SI,3,14,MUNICIPAL DISTRITAL
5512,3270,FUERZA POPULAR,1,14,LA VICTORIA - LIMA - LIMA,1366,LIMA,LIMA,LA VICTORIA,6,8,6,SI,2,12,MUNICIPAL DISTRITAL
5513,5316,ACCION POPULAR,1,10,PITIPO - FERREÑAFE - LAMBAYEQUE,4,LAMBAYEQUE,FERREÑAFE,PITIPO,6,6,4,SI,4,6,MUNICIPAL DISTRITAL
5514,3277,FUERZA POPULAR,1,8,PUNTA HERMOSA - LIMA - LIMA,1366,LIMA,LIMA,PUNTA HERMOSA,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
5515,3308,FUERZA POPULAR,1,6,PUNTA NEGRA - LIMA - LIMA,1366,LIMA,LIMA,PUNTA NEGRA,6,4,2,NO,0,6,MUNICIPAL DISTRITAL
5516,2447,ACCION POPULAR,1,8,ETEN PUERTO - CHICLAYO - LAMBAYEQUE,4,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
5517,3282,FUERZA POPULAR,1,13,PACHACAMAC - LIMA - LIMA,1366,LIMA,LIMA,PACHACAMAC,6,7,6,SI,1,12,MUNICIPAL DISTRITAL
5518,825,CAMINEMOS JUNTOS POR JUNIN,1,8,SAN LUIS DE SHUARO - CHANCHAMAYO - JUNIN,122,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
5519,3287,FUERZA POPULAR,1,6,PUCUSANA - LIMA - LIMA,1366,LIMA,LIMA,PUCUSANA,6,3,3,NO,0,6,MUNICIPAL DISTRITAL
5520,11071,REGION PARA TODOS,1,8,MARCAVELICA - SULLANA - PIURA,1411,PIURA,SULLANA,MARCAVELICA,6,4,4,NO,0,8,MUNICIPAL DISTRITAL
5521,11081,REGION PARA TODOS,1,8,IGNACIO ESCUDERO - SULLANA - PIURA,1411,PIURA,SULLANA,IGNACIO ESCUDERO,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
5522,12147,PARTIDO POLITICO NACIONAL PERU LIBRE,1,15,JOSE LUIS BUSTAMANTE Y RIVERO - AREQUIPA - AREQUIPA,2218,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,6,8,7,SI,5,10,MUNICIPAL DISTRITAL
5523,3298,FUERZA POPULAR,1,11,SAN LUIS - LIMA - LIMA,1366,LIMA,LIMA,SAN LUIS,6,6,5,SI,1,10,MUNICIPAL DISTRITAL
5524,11099,REGION PARA TODOS,1,8,LANCONES - SULLANA - PIURA,1411,PIURA,SULLANA,LANCONES,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
5525,3301,FUERZA POPULAR,1,10,BARRANCO - LIMA - LIMA,1366,LIMA,LIMA,BARRANCO,6,4,6,SI,2,8,MUNICIPAL DISTRITAL
5526,3310,FUERZA POPULAR,1,17,VILLA MARIA DEL TRIUNFO - LIMA - LIMA,1366,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,6,9,8,SI,3,14,MUNICIPAL DISTRITAL
5527,3303,FUERZA POPULAR,1,13,MIRAFLORES - LIMA - LIMA,1366,LIMA,LIMA,MIRAFLORES,6,6,7,SI,1,12,MUNICIPAL DISTRITAL
5528,12152,CAMINEMOS JUNTOS POR JUNIN,1,8,JANJAILLO - JAUJA - JUNIN,122,JUNIN,JAUJA,JANJAILLO,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
5529,11147,REGION PARA TODOS,1,10,SALITRAL - SULLANA - PIURA,1411,PIURA,SULLANA,SALITRAL,6,5,5,SI,4,6,MUNICIPAL DISTRITAL
5530,3305,FUERZA POPULAR,1,16,INDEPENDENCIA - LIMA - LIMA,1366,LIMA,LIMA,INDEPENDENCIA,6,8,8,SI,4,12,MUNICIPAL DISTRITAL
5531,3311,FUERZA POPULAR,1,12,RIMAC - LIMA - LIMA,1366,LIMA,LIMA,RIMAC,6,7,5,NO,0,12,MUNICIPAL DISTRITAL
5532,12086,PARTIDO POLITICO NACIONAL PERU LIBRE,1,8,OYOTUN - CHICLAYO - LAMBAYEQUE,2218,LAMBAYEQUE,CHICLAYO,OYOTUN,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
5533,7580,FUERZA POPULAR,1,10,SAN ISIDRO - LIMA - LIMA,1366,LIMA,LIMA,SAN ISIDRO,6,5,5,NO,0,10,MUNICIPAL DISTRITAL
5534,10179,PARTIDO POLITICO NACIONAL PERU LIBRE,1,11,YURA - AREQUIPA - AREQUIPA,2218,AREQUIPA,AREQUIPA,YURA,6,5,6,SI,3,8,MUNICIPAL DISTRITAL
5535,12157,PARTIDO DEMOCRATICO SOMOS PERU,1,9,PACARAOS - HUARAL - LIMA,14,LIMA,HUARAL,PACARAOS,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
5536,12158,CAMINEMOS JUNTOS POR JUNIN,1,6,LEONOR ORDOÑEZ - JAUJA - JUNIN,122,JUNIN,JAUJA,LEONOR ORDOÑEZ,6,3,3,NO,0,6,MUNICIPAL DISTRITAL
5537,12159,FUERZA POPULAR,1,10,CHACLACAYO - LIMA - LIMA,1366,LIMA,LIMA,CHACLACAYO,6,5,5,SI,2,8,MUNICIPAL DISTRITAL
